REG_ANS,Razão Social,Qt_Beneficiários,Modalidade,Ano,IDSS,IDAS,IDEF,IDEO,IDGA,IDGR,IDQS,IDSB,IDSM,Uniodonto,Qt_Beneficiários_antigo
301647,UNIODONTO FERNANDÓPOLIS,2173,Cooperativa Odontológica,2024,0.8923,,,,0.7141,0.9662,1.0000,,0.9384,SIM,8876
301647,UNIODONTO FERNANDÓPOLIS,2121,Cooperativa Odontológica,2025,0.9098,,,,0.7960,0.9435,1.0000,,0.9221,SIM,6387
301728,PRONTOMED PLANOS DE SAÚDE LTDA,8220,Medicina de Grupo,2011,,,,,,,,,,NÃO,23964
301728,PRONTOMED PLANOS DE SAÚDE LTDA,7556,Medicina de Grupo,2012,0.5612,0.3465,0.4033,0.7124,,,,0.9973,,NÃO,29670
301728,PRONTOMED PLANOS DE SAÚDE LTDA,6358,Medicina de Grupo,2013,0.6728,0.5747,0.8296,0.7416,,,,0.6434,,NÃO,27668
301728,PRONTOMED PLANOS DE SAÚDE LTDA,6290,Medicina de Grupo,2014,0.7739,0.6660,0.7577,0.7805,,,,0.9996,,NÃO,24876
301728,PRONTOMED PLANOS DE SAÚDE LTDA,7435,Medicina de Grupo,2015,0.8027,0.6991,0.8318,0.8171,,,,0.9664,,NÃO,26219
301728,PRONTOMED PLANOS DE SAÚDE LTDA,7964,Medicina de Grupo,2016,0.8591,,,,0.6774,0.8935,0.9370,,0.9286,NÃO,32354
301728,PRONTOMED PLANOS DE SAÚDE LTDA,7291,Medicina de Grupo,2017,0.9077,,,,0.8691,0.9402,0.8276,,0.9940,NÃO,29734
301728,PRONTOMED PLANOS DE SAÚDE LTDA,6716,Medicina de Grupo,2018,0.6256,,,,0.2582,1.0000,0.6002,,0.8935,NÃO,27248
301728,PRONTOMED PLANOS DE SAÚDE LTDA,6317,Medicina de Grupo,2019,0.6548,,,,0.3622,0.8469,0.6666,,0.8716,NÃO,26165
301728,PRONTOMED PLANOS DE SAÚDE LTDA,6165,Medicina de Grupo,2020,0.6734,,,,0.3467,0.9857,0.5794,,0.9900,NÃO,24655
301728,PRONTOMED PLANOS DE SAÚDE LTDA,5891,Medicina de Grupo,2021,0.6285,,,,0.2117,0.9486,0.5797,,0.9875,NÃO,23928
301728,PRONTOMED PLANOS DE SAÚDE LTDA,6941,Medicina de Grupo,2022,0.6281,,,,0.3245,0.6538,0.6840,,0.8673,NÃO,25696
301728,PRONTOMED PLANOS DE SAÚDE LTDA,7829,Medicina de Grupo,2023,0.6193,,,,0.3158,0.6666,0.6589,,0.8673,NÃO,28671
301728,PRONTOMED PLANOS DE SAÚDE LTDA,6411,Medicina de Grupo,2024,0.6658,,,,0.3626,0.9923,0.6297,,0.8961,NÃO,28553
301728,PRONTOMED PLANOS DE SAÚDE LTDA,6235,Medicina de Grupo,2025,0.7371,,,,0.4986,0.9980,0.7696,,0.8562,NÃO,18545
301850,ODONTODHAN OPERADORA ODONTOLÓGICA LTDA.,18,Odontologia de Grupo,2011,,,,,,,,,,NÃO,583
301850,ODONTODHAN OPERADORA ODONTOLÓGICA LTDA.,691,Odontologia de Grupo,2012,0.3302,0.0000,0.0000,0.7738,,,,0.8773,,NÃO,2084
301850,ODONTODHAN OPERADORA ODONTOLÓGICA LTDA.,603,Odontologia de Grupo,2013,,,,,,,,,,NÃO,2804
301850,ODONTODHAN OPERADORA ODONTOLÓGICA LTDA.,686,Odontologia de Grupo,2014,0.3080,0.0000,0.0000,0.5578,,,,0.9822,,NÃO,2666
301850,ODONTODHAN OPERADORA ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2015,,,,,,,,,,NÃO,0
301850,ODONTODHAN OPERADORA ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2016,,,,,,,,,,NÃO,0
301850,ODONTODHAN OPERADORA ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2017,,,,,,,,,,NÃO,0
301850,ODONTODHAN OPERADORA ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2018,,,,,,,,,,NÃO,0
301850,ODONTODHAN OPERADORA ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2019,,,,,,,,,,NÃO,0
301850,ODONTODHAN OPERADORA ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2020,,,,,,,,,,NÃO,0
301850,ODONTODHAN OPERADORA ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2021,,,,,,,,,,NÃO,0
301850,ODONTODHAN OPERADORA ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2022,,,,,,,,,,NÃO,0
301850,ODONTODHAN OPERADORA ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2023,,,,,,,,,,NÃO,0
301850,ODONTODHAN OPERADORA ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2024,,,,,,,,,,NÃO,0
301850,ODONTODHAN OPERADORA ODONTOLÓGICA LTDA.,0,Odontologia de Grupo,2025,,,,,,,,,,NÃO,0
301949,ODONTOPREV S/A,4620031,Odontologia de Grupo,2011,,,,,,,,,,NÃO,13827489
301949,ODONTOPREV S/A,5096903,Odontologia de Grupo,2012,0.8967,0.9356,0.9488,0.7875,,,,0.8758,,NÃO,19855799
301949,ODONTOPREV S/A,5476221,Odontologia de Grupo,2013,0.8292,0.9428,0.9528,0.7764,,,,0.5310,,NÃO,21235627
301949,ODONTOPREV S/A,5701254,Odontologia de Grupo,2014,0.9015,0.9457,0.9369,0.7861,,,,0.8934,,NÃO,22384335
301949,ODONTOPREV S/A,5525059,Odontologia de Grupo,2015,0.8840,0.9105,0.9610,0.7559,,,,0.8822,,NÃO,22229669
301949,ODONTOPREV S/A,5376456,Odontologia de Grupo,2016,0.8720,,,,0.8295,0.9093,0.9379,,0.8112,NÃO,21639210
301949,ODONTOPREV S/A,5390817,Odontologia de Grupo,2017,0.9027,,,,0.7942,0.8896,1.0000,,0.9270,NÃO,21477619
301949,ODONTOPREV S/A,5662834,Odontologia de Grupo,2018,0.8067,,,,0.4367,0.7570,1.0000,,1.0000,NÃO,22199157
301949,ODONTOPREV S/A,6485406,Odontologia de Grupo,2019,0.8161,,,,0.4808,0.7339,1.0000,,0.9950,NÃO,24156492
301949,ODONTOPREV S/A,6530237,Odontologia de Grupo,2020,0.8657,,,,0.6562,0.7032,1.0000,,0.9950,NÃO,25713632
301949,ODONTOPREV S/A,6806994,Odontologia de Grupo,2021,0.7833,,,,0.5285,0.7228,1.0000,,0.8416,NÃO,26726340
301949,ODONTOPREV S/A,7324123,Odontologia de Grupo,2022,0.8333,,,,0.5288,0.7467,1.0000,,1.0000,NÃO,28581523
301949,ODONTOPREV S/A,7710723,Odontologia de Grupo,2023,0.8093,,,,0.5000,0.7429,1.0000,,0.9500,NÃO,30157852
301949,ODONTOPREV S/A,8181575,Odontologia de Grupo,2024,0.8025,,,,0.5041,0.7920,1.0000,,0.9071,NÃO,31886827
301949,ODONTOPREV S/A,8479237,Odontologia de Grupo,2025,0.8139,,,,0.6536,0.8000,1.0000,,0.7929,NÃO,24949586
302091,SO FRANCISCO SISTEMAS DE SADE SOCIEDADE E,0,Medicina de Grupo,2011,,,,,,,,,,NÃO,0
302091,SO FRANCISCO SISTEMAS DE SADE SOCIEDADE EMPRESRIA LIMITADA,0,Medicina de Grupo,2012,0.7441,0.8443,0.6686,0.8140,,,,0.5495,,NÃO,0
302091,SO FRANCISCO SISTEMAS DE SADE SOCIEDADE EMPRESRIA LIMITADA,0,Medicina de Grupo,2013,0.6971,0.7610,0.7447,0.7675,,,,0.4513,,NÃO,0
302091,SO FRANCISCO SISTEMAS DE SADE SOCIEDADE EMPRESRIA LIMITADA,0,Medicina de Grupo,2014,0.7685,0.8207,0.7667,0.8087,,,,0.6256,,NÃO,0
302091,SO FRANCISCO SISTEMAS DE SADE SOCIEDADE EMPRESRIA LIMITADA,0,Medicina de Grupo,2015,0.7819,0.8243,0.8183,0.7914,,,,0.6512,,NÃO,0
302091,SO FRANCISCO SISTEMAS DE SADE SOCIEDADE EMPRESRIA LIMITADA,1627,Medicina de Grupo,2016,0.7939,,,,0.8744,0.6530,0.9257,,0.7223,NÃO,6669
302091,SO FRANCISCO SISTEMAS DE SADE SOCIEDADE EMPRESRIA LIMITADA,2335,Medicina de Grupo,2017,0.7784,,,,0.7895,0.7543,1.0000,,0.5700,NÃO,8961
302091,SO FRANCISCO SISTEMAS DE SADE SOCIEDADE EMPRESRIA LIMITADA,1797,Medicina de Grupo,2018,0.8173,,,,0.3647,0.8583,0.7452,,0.8281,NÃO,7669
302091,SO FRANCISCO SISTEMAS DE SADE SOCIEDADE EMPRESRIA LIMITADA,3540,Medicina de Grupo,2019,1.0000,,,,0.5815,0.8817,0.8354,,1.0000,NÃO,10663
302091,SO FRANCISCO SISTEMAS DE SADE SOCIEDADE EMPRESRIA LIMITADA,14979,Medicina de Grupo,2020,1.0000,,,,0.6229,0.8494,0.8133,,1.0000,NÃO,36695
302091,SO FRANCISCO SISTEMAS DE SADE SOCIEDADE EMPRESRIA LIMITADA,0,Medicina de Grupo,2021,1.0000,,,,0.4259,0.8207,0.7397,,1.0000,NÃO,61781
302091,SO FRANCISCO SISTEMAS DE SADE SOCIEDADE E,0,Medicina de Grupo,2022,,,,,,,,,,NÃO,0
302091,SO FRANCISCO SISTEMAS DE SADE SOCIEDADE E,0,Medicina de Grupo,2023,,,,,,,,,,NÃO,0
302091,SO FRANCISCO SISTEMAS DE SADE SOCIEDADE E,0,Medicina de Grupo,2024,,,,,,,,,,NÃO,0
302091,SO FRANCISCO SISTEMAS DE SADE SOCIEDADE E,0,Medicina de Grupo,2025,,,,,,,,,,NÃO,0
302490,PRONTOMED NOVO HAMBURGO LTDA.,4652,Medicina de Grupo,2011,,,,,,,,,,NÃO,14395
302490,PRONTOMED NOVO HAMBURGO - PRONTO SOCORRO MÉDICO DE NOVO HAMBURGO LTDA.,5196,Medicina de Grupo,2012,0.5077,0.2545,0.3561,0.7488,,,,0.9247,,NÃO,18722
302490,PRONTOMED NOVO HAMBURGO - PRONTO SOCORRO MÉDICO DE NOVO HAMBURGO LTDA.,5504,Medicina de Grupo,2013,0.4723,0.2255,0.3026,0.6726,,,,0.9355,,NÃO,21858
302490,PRONTOMED NOVO HAMBURGO - PRONTO SOCORRO MÉDICO DE NOVO HAMBURGO LTDA.,5313,Medicina de Grupo,2014,0.4943,0.2324,0.3285,0.7467,,,,0.9315,,NÃO,21360
302490,PRONTOMED NOVO HAMBURGO - PRONTO SOCORRO MÉDICO DE NOVO HAMBURGO LTDA.,5526,Medicina de Grupo,2015,0.5692,0.2489,0.6057,0.7743,,,,0.9684,,NÃO,21586
302490,PRONTOMED NOVO HAMBURGO - PRONTO SOCORRO MÉDICO DE NOVO HAMBURGO LTDA.,5564,Medicina de Grupo,2016,0.5695,,,,0.4166,0.4784,0.5595,,0.8233,NÃO,22287
302490,PRONTOMED NOVO HAMBURGO - PRONTO SOCORRO MÉDICO DE NOVO HAMBURGO LTDA.,5284,Medicina de Grupo,2017,0.5924,,,,0.6491,0.5632,0.4576,,0.7000,NÃO,21408
302490,PRONTOMED NOVO HAMBURGO - PRONTO SOCORRO MÉDICO DE NOVO HAMBURGO LTDA.,4915,Medicina de Grupo,2018,0.3456,,,,0.0000,0.9870,0.2736,,0.5496,NÃO,20040
302490,PRONTOMED NOVO HAMBURGO - PRONTO SOCORRO MÉDICO DE NOVO HAMBURGO LTDA.,4370,Medicina de Grupo,2019,0.3576,,,,0.8060,0.9853,0.2102,,0.5726,NÃO,18804
302490,PRONTOMED NOVO HAMBURGO LTDA.,0,Medicina de Grupo,2020,,,,,,,,,,NÃO,11750
302490,PRONTOMED NOVO HAMBURGO LTDA.,0,Medicina de Grupo,2021,,,,,,,,,,NÃO,0
302490,PRONTOMED NOVO HAMBURGO LTDA.,0,Medicina de Grupo,2022,,,,,,,,,,NÃO,0
302490,PRONTOMED NOVO HAMBURGO LTDA.,0,Medicina de Grupo,2023,,,,,,,,,,NÃO,0
302490,PRONTOMED NOVO HAMBURGO LTDA.,0,Medicina de Grupo,2024,,,,,,,,,,NÃO,0
302490,PRONTOMED NOVO HAMBURGO LTDA.,0,Medicina de Grupo,2025,,,,,,,,,,NÃO,0
303259,UNIODONTO SÃO JOSÉ DO RIO PRETO,12224,Cooperativa Odontológica,2011,,,,,,,,,,SIM,37101
303259,UNIODONTO SÃO JOSÉ DO RIO PRETO,13141,Cooperativa Odontológica,2012,0.5168,0.0000,0.9259,0.7654,,,,0.8926,,SIM,51106
303259,UNIODONTO SÃO JOSÉ DO RIO PRETO,12706,Cooperativa Odontológica,2013,0.4715,0.0000,0.8960,0.5232,,,,0.9381,,SIM,50921
303259,UNIODONTO SÃO JOSÉ DO RIO PRETO,13277,Cooperativa Odontológica,2014,0.8224,0.8048,0.8777,0.6448,,,,0.9801,,SIM,52772
303259,UNIODONTO SÃO JOSÉ DO RIO PRETO,9485,Cooperativa Odontológica,2015,0.8339,0.7685,1.0000,0.6508,,,,0.9818,,SIM,41978
303259,UNIODONTO SÃO JOSÉ DO RIO PRETO,9484,Cooperativa Odontológica,2016,0.8345,,,,0.4892,0.8612,1.0000,,0.9878,SIM,38298
303259,UNIODONTO SÃO JOSÉ DO RIO PRETO,8798,Cooperativa Odontológica,2017,0.7692,,,,0.7498,0.3333,1.0000,,0.9940,SIM,36055
303259,UNIODONTO SÃO JOSÉ DO RIO PRETO,6948,Cooperativa Odontológica,2018,0.7325,,,,0.3368,0.7837,0.9355,,0.9080,SIM,31048
303259,UNIODONTO SÃO JOSÉ DO RIO PRETO,11748,Cooperativa Odontológica,2019,0.6537,,,,0.3578,0.7651,0.9095,,0.6566,SIM,40400
303259,UNIODONTO SÃO JOSÉ DO RIO PRETO,12046,Cooperativa Odontológica,2020,0.7846,,,,0.5347,0.8085,0.8311,,0.9800,SIM,47444
303259,UNIODONTO SÃO JOSÉ DO RIO PRETO,12398,Cooperativa Odontológica,2021,0.7144,,,,0.4517,0.7190,0.7151,,0.9750,SIM,48105
303259,UNIODONTO SÃO JOSÉ DO RIO PRETO,12938,Cooperativa Odontológica,2022,0.6500,,,,0.3346,0.7113,0.6200,,0.9750,SIM,50403
303259,UNIODONTO SÃO JOSÉ DO RIO PRETO,13146,Cooperativa Odontológica,2023,0.6317,,,,0.3549,0.7522,0.5500,,0.9500,SIM,52270
303259,UNIODONTO SÃO JOSÉ DO RIO PRETO,11866,Cooperativa Odontológica,2024,0.6623,,,,0.4815,0.7941,0.5571,,0.9043,SIM,50112
303259,UNIODONTO SÃO JOSÉ DO RIO PRETO,11401,Cooperativa Odontológica,2025,0.8065,,,,0.6404,0.7916,1.0000,,0.7840,SIM,34668
303291,UNIODONTO MOSSORÓ,8407,Cooperativa Odontológica,2011,,,,,,,,,,SIM,23366
303291,UNIODONTO MOSSORÓ,7470,Cooperativa Odontológica,2012,0.7868,0.6482,0.8923,0.8958,,,,0.8494,,SIM,32611
303291,UNIODONTO MOSSORÓ,7396,Cooperativa Odontológica,2013,0.8416,0.8453,0.9194,0.7162,,,,0.8817,,SIM,29629
303291,UNIODONTO MOSSORÓ,6364,Cooperativa Odontológica,2014,0.8648,0.8720,0.9246,0.7359,,,,0.9197,,SIM,25768
303291,UNIODONTO MOSSORÓ,6047,Cooperativa Odontológica,2015,0.8649,0.8451,1.0000,0.7225,,,,0.9117,,SIM,25041
303291,UNIODONTO MOSSORÓ,3353,Cooperativa Odontológica,2016,0.6530,,,,0.3217,0.9365,0.4000,,0.9536,SIM,13003
303291,UNIODONTO MOSSORÓ,3475,Cooperativa Odontológica,2017,0.6764,,,,0.7118,1.0000,0.0000,,0.9940,SIM,13744
303291,UNIODONTO MOSSORÓ,3604,Cooperativa Odontológica,2018,0.8062,,,,0.4184,0.8370,1.0000,,0.9900,SIM,14478
303291,UNIODONTO MOSSORÓ,3463,Cooperativa Odontológica,2019,0.8392,,,,0.5542,0.8046,1.0000,,0.9750,SIM,14395
303291,UNIODONTO MOSSORÓ,3030,Cooperativa Odontológica,2020,0.8999,,,,0.8048,0.8371,0.9260,,0.9900,SIM,13007
303291,UNIODONTO MOSSORÓ,2815,Cooperativa Odontológica,2021,0.8005,,,,0.6672,0.8237,0.7515,,0.9750,SIM,11615
303291,UNIODONTO MOSSORÓ,2591,Cooperativa Odontológica,2022,0.7608,,,,0.6482,0.8796,0.6196,,0.9750,SIM,10554
303291,UNIODONTO MOSSORÓ,2548,Cooperativa Odontológica,2023,0.7100,,,,0.5692,0.5543,0.6377,,0.9750,SIM,10138
303291,UNIODONTO MOSSORÓ,2500,Cooperativa Odontológica,2024,0.7048,,,,0.6596,0.5678,0.5826,,0.9178,SIM,10196
303291,UNIODONTO MOSSORÓ,2426,Cooperativa Odontológica,2025,0.8009,,,,0.8358,0.5658,0.6666,,0.9785,SIM,7270
303623,CENTRO TRASMONTANO DE SAO PAULO,0,Medicina de Grupo,2011,,,,,,,,,,NÃO,0
303623,CENTRO TRASMONTANO DE SAO PAULO,0,Medicina de Grupo,2012,0.5451,0.6217,0.4121,0.6884,,,,0.3817,,NÃO,0
303623,CENTRO TRASMONTANO DE SAO PAULO,0,Medicina de Grupo,2013,0.5136,0.4349,0.6866,0.7447,,,,0.2670,,NÃO,0
303623,CENTRO TRASMONTANO DE SAO PAULO,0,Medicina de Grupo,2014,0.5704,0.5317,0.8834,0.7667,,,,0.1384,,NÃO,0
303623,CENTRO TRASMONTANO DE SAO PAULO,0,Medicina de Grupo,2015,0.7038,0.7787,1.0000,0.7623,,,,0.1993,,NÃO,0
303623,CENTRO TRASMONTANO DE SAO PAULO,0,Medicina de Grupo,2016,0.7396,,,,0.8436,0.8001,0.6425,,0.6722,NÃO,0
303623,CENTRO TRASMONTANO DE SAO PAULO,0,Medicina de Grupo,2017,0.7769,,,,0.6915,0.8634,0.7702,,0.7825,NÃO,0
303623,CENTRO TRASMONTANO DE SAO PAULO,0,Medicina de Grupo,2018,0.8375,,,,0.5376,0.7620,1.0000,,1.0000,NÃO,0
303623,CENTRO TRASMONTANO DE SAO PAULO,0,Medicina de Grupo,2019,0.7401,,,,0.2880,0.9315,1.0000,,0.8685,NÃO,0
303623,CENTRO TRASMONTANO DE SAO PAULO,2483,Medicina de Grupo,2020,0.8060,,,,0.4466,0.9817,0.9127,,1.0000,NÃO,9265
303623,CENTRO TRASMONTANO DE SAO PAULO,2733,Medicina de Grupo,2021,1.0000,,,,0.4946,0.9818,0.8577,,1.0000,NÃO,10915
303623,CENTRO TRASMONTANO DE SAO PAULO,20,Medicina de Grupo,2022,1.0000,,,,0.5493,0.9808,0.8570,,1.0000,NÃO,8441
303623,CENTRO TRASMONTANO DE SAO PAULO,17,Medicina de Grupo,2023,1.0000,,,,0.4263,0.9916,0.8149,,1.0000,NÃO,74
303623,CENTRO TRASMONTANO DE SAO PAULO,3889,Medicina de Grupo,2024,0.7528,,,,0.4121,0.9867,0.7684,,1.0000,NÃO,7764
303623,CENTRO TRASMONTANO DE SAO PAULO,4139,Medicina de Grupo,2025,0.7320,,,,0.4312,0.8948,0.7106,,1.0000,NÃO,12050
304034,ORAL ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA,14716,Odontologia de Grupo,2011,,,,,,,,,,NÃO,45609
304034,ORAL ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA,15676,Odontologia de Grupo,2012,0.6326,0.5226,0.5526,0.6596,,,,0.9057,,NÃO,61338
304034,ORAL ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA,16218,Odontologia de Grupo,2013,0.6110,0.4970,0.5346,0.5877,,,,0.9384,,NÃO,63779
304034,ORAL ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA,14355,Odontologia de Grupo,2014,0.6339,0.4622,0.6042,0.6791,,,,0.9619,,NÃO,59953
304034,ORAL ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA,0,Odontologia de Grupo,2015,0.7081,0.5292,0.8411,0.6832,,,,0.9578,,NÃO,43172
304034,ORAL ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA,0,Odontologia de Grupo,2016,,,,,,,,,,NÃO,0
304034,ORAL ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA,0,Odontologia de Grupo,2017,,,,,,,,,,NÃO,0
304034,ORAL ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA,0,Odontologia de Grupo,2018,,,,,,,,,,NÃO,0
304034,ORAL ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA,0,Odontologia de Grupo,2019,,,,,,,,,,NÃO,0
304034,ORAL ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA,0,Odontologia de Grupo,2020,,,,,,,,,,NÃO,0
304034,ORAL ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA,0,Odontologia de Grupo,2021,,,,,,,,,,NÃO,0
304034,ORAL ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA,0,Odontologia de Grupo,2022,,,,,,,,,,NÃO,0
304034,ORAL ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA,0,Odontologia de Grupo,2023,,,,,,,,,,NÃO,0
304034,ORAL ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA,0,Odontologia de Grupo,2024,,,,,,,,,,NÃO,0
304034,ORAL ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA,0,Odontologia de Grupo,2025,,,,,,,,,,NÃO,0
304212,ON MED ASSISTÊNCIA MÉDICA LTDA,1043,Medicina de Grupo,2011,,,,,,,,,,NÃO,1564
304212,CENTRO CLINICO NH LTDA.,1212,Medicina de Grupo,2012,0.4926,0.3080,0.5370,0.3106,,,,0.9996,,NÃO,4519
304212,CENTRO CLINICO NH LTDA.,1329,Medicina de Grupo,2013,0.5376,0.2006,0.6809,0.6390,,,,0.9669,,NÃO,5260
304212,CENTRO CLINICO NH LTDA.,1677,Medicina de Grupo,2014,0.6146,0.4799,0.6159,0.5957,,,,0.9015,,NÃO,6234
304212,CENTRO CLINICO NH LTDA.,1863,Medicina de Grupo,2015,0.6619,0.4279,0.8375,0.6172,,,,0.9993,,NÃO,7268
304212,CENTRO CLINICO NH LTDA.,1847,Medicina de Grupo,2016,0.4929,,,,0.3254,0.4841,0.1666,,0.9954,NÃO,7793
304212,CENTRO CLINICO NH LTDA.,1712,Medicina de Grupo,2017,0.6671,,,,0.5391,0.5777,0.5546,,0.9970,NÃO,6990
304212,CENTRO CLINICO NH LTDA.,1474,Medicina de Grupo,2018,0.4195,,,,0.0000,0.8381,0.1233,,0.9957,NÃO,6172
304212,CENTRO CLINICO NH LTDA.,1446,Medicina de Grupo,2019,0.4188,,,,0.0000,0.8900,0.1356,,0.9639,NÃO,5908
304212,CENTRO CLINICO NH LTDA.,1242,Medicina de Grupo,2020,0.4179,,,,0.0000,0.8690,0.1086,,0.9950,NÃO,5262
304212,CENTRO CLINICO NH LTDA.,801,Medicina de Grupo,2021,0.3778,,,,0.0000,0.8160,0.0000,,0.9875,NÃO,3949
304212,CENTRO CLINICO NH LTDA.,634,Medicina de Grupo,2022,0.3579,,,,0.0000,0.6437,0.0000,,0.9785,NÃO,2902
304212,CENTRO CLINICO NH LTDA.,493,Medicina de Grupo,2023,0.3648,,,,0.0000,0.6481,0.0000,,1.0000,NÃO,2264
304212,CENTRO CLINICO NH LTDA.,2444,Medicina de Grupo,2024,0.3401,,,,0.1250,0.6469,0.0000,,0.7932,NÃO,3926
304212,ON MED ASSISTÊNCIA MÉDICA LTDA,4592,Medicina de Grupo,2025,0.1592,,,,0.0000,0.5000,0.0000,,0.3642,NÃO,12050
304395,UNIMED INCONFIDENTES COOPERATIVA DE TRABALH,338,Cooperativa Médica,2011,,,,,,,,,,NÃO,1056
304395,UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.,182,Cooperativa Médica,2012,0.8103,0.8454,0.8147,0.8401,,,,0.7059,,NÃO,822
304395,UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.,153,Cooperativa Médica,2013,0.7811,0.6496,1.0000,0.7549,,,,0.8517,,NÃO,661
304395,UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.,122,Cooperativa Médica,2014,0.7065,0.5186,0.9142,0.7301,,,,0.8509,,NÃO,540
304395,UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.,103,Cooperativa Médica,2015,0.7461,0.6262,0.7500,0.8492,,,,0.8791,,NÃO,440
304395,UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.,83,Cooperativa Médica,2016,0.7566,,,,0.7967,0.8435,0.4579,,0.9282,NÃO,360
304395,UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.,68,Cooperativa Médica,2017,0.8281,,,,0.7944,0.9345,0.6995,,0.8840,NÃO,294
304395,UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.,62,Cooperativa Médica,2018,0.7768,,,,0.7631,1.0000,0.5016,,0.9914,NÃO,251
304395,UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.,33,Cooperativa Médica,2019,0.7493,,,,0.8278,0.5500,0.4865,,1.0000,NÃO,170
304395,UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.,0,Cooperativa Médica,2020,0.7811,,,,0.8131,0.5500,0.6072,,1.0000,NÃO,64
304395,UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.,0,Cooperativa Médica,2021,1.0000,,,,0.9669,0.9166,0.7170,,1.0000,NÃO,0
304395,UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.,0,Cooperativa Médica,2022,1.0000,,,,0.9468,1.0000,0.7747,,1.0000,NÃO,0
304395,UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.,0,Cooperativa Médica,2023,0.8723,,,,0.8370,1.0000,0.7375,,1.0000,NÃO,0
304395,UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.,0,Cooperativa Médica,2024,0.8373,,,,0.6602,0.9236,0.9019,,0.9210,NÃO,0
304395,UNIMED INCONFIDENTES COOPERATIVA DE TRABALH,0,Cooperativa Médica,2025,0.7646,,,,0.4832,0.9166,0.7598,,1.0000,NÃO,0
304441,NACIONAL ODONTO OPERADORA DE PLANOS ODONTOL,47135,Odontologia de Grupo,2011,,,,,,,,,,NÃO,130846
304441,J. & R. OPERADORA DE PLANOS ODONTOLOGICOS S/S LTDA.,50998,Odontologia de Grupo,2012,0.4317,0.4693,0.0000,0.2381,,,,0.9819,,NÃO,229507
304441,J. & R. OPERADORA DE PLANOS ODONTOLOGICOS S/S LTDA.,63588,Odontologia de Grupo,2013,0.4190,0.4470,0.0000,0.5677,,,,0.6333,,NÃO,226134
304441,J. & R. OPERADORA DE PLANOS ODONTOLOGICOS S/S LTDA.,75253,Odontologia de Grupo,2014,0.4876,0.3830,0.7030,0.6192,,,,0.9826,,NÃO,290798
304441,J. & R. OPERADORA DE PLANOS ODONTOLOGICOS S/S LTDA.,78147,Odontologia de Grupo,2015,0.7398,0.7319,0.5563,0.7379,,,,0.9410,,NÃO,303870
304441,J. & R. OPERADORA DE PLANOS ODONTOLOGICOS S/S LTDA.,86528,Odontologia de Grupo,2016,0.6733,,,,0.6320,0.9347,0.2371,,0.8895,NÃO,375626
304441,J. & R. OPERADORA DE PLANOS ODONTOLOGICOS S/S LTDA.,110961,Odontologia de Grupo,2017,0.5943,,,,0.6014,0.6387,0.2133,,0.9240,NÃO,405218
304441,J. & R. OPERADORA DE PLANOS ODONTOLOGICOS S/S LTDA.,130279,Odontologia de Grupo,2018,0.6696,,,,0.3278,0.7022,0.9017,,0.7684,NÃO,486227
